ES_LMP_NEB_01_0001|65539|69663|{s x^} {d e b y} {a n o~ s} {o} {l e^ k t x^ r} {k i l} {d w a t} {a s i s t e} {a} {d x^} {s i n i s t r q} {s e^ n q};
ES_LMP_NEB_01_0001|70010|71145|s'il y consent,
ES_LMP_NEB_01_0001|70010|71145|{s i l} {i} {k o~ s a~},
ES_LMP_NEB_01_0001|71330|74640|il pénétrera dans des régions horribles, inconnues;
ES_LMP_NEB_01_0001|71330|74640|{i l} {p e n e t r x^ r a} {d a~} {d e} {r e z^ j o~ z} {o^ r i b l q}, {e~ k o^ n y};
ES_LMP_NEB_01_0001|74865|81545|des types hideux, effrayants, fourmilleront dans ces cloaques impurs comme les reptiles dans les marais.§
ES_LMP_NEB_01_0001|74865|81545|{d e} {t i p} {i d x}, {e f r e^ j a~}, {f u r m i j r o~} {d a~} {s e} {k l o^ a k z} {e~ p y r} {k o^ m} {l e} {r e^ p t i l} {d a~} {l e} {m a r e^}.§
ES_LMP_NEB_01_0001|82771|88007|Tout le monde a lu les admirables pages dans lesquelles Cooper, le Walter Scott américain,
ES_LMP_NEB_01_0001|82771|88007|{t u l q} {m o~ d} {a} {l y} {l e z} {a d m i r a b l q} {p a z^} {d a~} {l e k e l} {k u p x^ r}, {l x^} {w a l t e^ r} {s k o^ t} {a m e r i k e~},
ES_LMP_NEB_01_0001|88352|93570|a tracé les moeurs féroces des sauvages, leur langue pittoresque, poétique,
ES_LMP_NEB_01_0001|88352|93570|{a} {t r a s e} {l e} {m x^ r s} {f e r o^ s} {d e} {s o v a z^ q}, {l x^ r} {l a~ g} {p i t o^ r e^ s k}, {p o^ e t i k},
ES_LMP_NEB_01_0001|93745|97985|les mille ruses à l'aide desquelles ils fuient ou poursuivent leurs ennemis.§
ES_LMP_NEB_01_0001|93745|97985|{l e} {m i l q} {r y z q} {a} {l e^ d} {d e k e^ l q} {i l} {f h i} {u} {p u r s h i v} {l x^ r z} {e^ n x^ m i}.§
ES_LMP_NEB_01_0001|98925|101969|On a frémi pour les colons et pour les habitants des villes,
ES_LMP_NEB_01_0001|98925|101969|{o~ n} {a} {f r e m i} {p u r} {l e} {k o^ l o~} {e^} {p u r} {l e z} {a b i t a~} {d e} {v i l q},
ES_LMP_NEB_01_0001|102200|106335|en songeant que si près d'eux vivaient et rôdaient ces tribus barbares,
ES_LMP_NEB_01_0001|102200|106335|{a~} {s o~ z^ a~} {k x^} {s i} {p r e^ d x} {v i v e^ t} {e^} {r o d e^} {s e} {t r i b y} {b a r b a r},
ES_LMP_NEB_01_0001|106624|111048|que leurs habitudes sanguinaires rejetaient si loin de la civilisation.§
ES_LMP_NEB_01_0001|106624|111048|{k x^} {l x^ r z} {a b i t y d} {s a~ g i n e^ r} {r x^ z^ x^ t e^} {s i} {l w e~ d x^ l a} {s i v i l i z a s j o~}.§
ES_LMP_NEB_01_0001|111941|123433|Nous allons essayer de mettre sous les yeux du lecteur quelques épisodes de la vie d'autres barbares aussi en dehors de la civilisation que les sauvages peuplades si bien peintes par Cooper.§
ES_LMP_NEB_01_0001|111941|123433|{n u z} {a l o~ z} {e s e j e} {d x^} {m e^ t r x^} {s u} {l e z} {j x} {d y} {l e^ k t x^ r} {k e^ l k x^ z} {e p i z o^ d q} {d x^ l a} {v i} {d o t r q} {b a r b a r} {o s i} {a~ d x^ o^ r d x^ l a} {s i v i l i z a s j o~} {k x^} {l e} {s o v a z^} {p x p l a d q} {s i} {b j e~} {p e~ t} {p a r} {k u p x^ r}.§
ES_LMP_NEB_01_0001|124384|128089|Seulement les barbares dont nous parlons sont au milieu de nous;
ES_LMP_NEB_01_0001|124384|128089|{s x^ l x^ m a~} {l e} {b a r b a r} {d o~} {n u} {p a r l o~} {s o~ t} {o m i l j x d q} {n u};
ES_LMP_NEB_01_0001|128411|132371|nous pouvons les coudoyer en nous aventurant dans les repaires où ils vivent,
ES_LMP_NEB_01_0001|128411|132371|{n u} {p u v o~} {l e} {k u d w a j e} {a~} {n u z} {a v a~ t y r a~} {d a~} {l e} {r x^ p e^ r z} {u} {i l} {v i v q},
ES_LMP_NEB_01_0001|132631|136460|où ils se rassemblent pour concerter le meurtre, le vol,
ES_LMP_NEB_01_0001|132631|136460|{u} {i l} {s x^} {r a s a~ b l q} {p u r} {k o~ s e^ r t e} {l x^} {m x^ r t r q}, {l x^} {v o^ l},
ES_LMP_NEB_01_0001|136636|140048|pour se partager enfin les dépouilles de leurs victimes.§
ES_LMP_NEB_01_0001|136636|140048|{p u r} {s x^} {p a r t a z^ e r} {a~ f e~} {l e} {d e p u j} {d x^} {l x^ r} {v i k t i m q}.§
ES_LMP_NEB_01_0001|141018|144288|Ces hommes ont des moeurs à eux, des femmes à eux,
ES_LMP_NEB_01_0001|141018|144288|{s e z} {o^ m} {o~} {d e} {m x^ r s} {a} {x}, {d e} {f a m z} {a} {x},
ES_LMP_NEB_01_0001|144483|151998|un langage à eux, langage mystérieux, rempli d'images funestes, de métaphores dégouttantes de sang.§
ES_LMP_NEB_01_0001|144483|151998|{x~} {l a~ g a z^} {a} {x}, {l a~ g a z^} {m i s t e r j x}, {r a~ p l i} {d i m a z^} {f y n e^ s t q}, {d x^} {m e t a f o^ r} {d e g u t a~ t q} {d x^} {s a~}.§
ES_LMP_NEB_01_0001|152754|159845|Comme les sauvages, enfin, ces gens s'appellent généralement entre eux par des surnoms empruntés à leur énergie,
ES_LMP_NEB_01_0001|152754|159845|{k o^ m} {l e} {s o v a z^}, {a~ f e~}, {s e} {z^ a~} {s a p e^ l q} {z^ e n e r a l m a~ t} {a~ t r} {x} {p a r} {d e} {s y r n o~ m} {a~ p r x~ t e z} {a} {l x^ r} {e n e^ r z^ i},
ES_LMP_NEB_01_0001|159993|161193|à leur cruauté,
ES_LMP_NEB_01_0001|159993|161193|{a} {l x^ r} {k r y o t e},
ES_LMP_NEB_01_0001|161461|165221|à certains avantages ou à certaines difformités physiques.§
ES_LMP_NEB_01_0001|161461|165221|{a} {s e^ r t e~ z} {a v a~ t a z^} {u} {a} {s e^ r t e^ n} {d i f o^ r m i t e} {f i z i k q}.§
ES_LMP_NEB_01_0001|166095|170620|Nous abordons avec une double défiance quelques-unes des scènes de ce récit.§
ES_LMP_NEB_01_0001|166095|170620|{n u z} {a b o^ r d o~ z} {a v e^ k} {y n q} {d u b l} {d e f j a~ s} {k e^ l k x^ z y n} {d e} {s e^ n} {d x^} {s x^} {r e s i}.§
ES_LMP_NEB_01_0001|171472|175727|Nous craignons d'abord qu'on ne nous accuse de rechercher des épisodes repoussants,
ES_LMP_NEB_01_0001|171472|175727|{n u} {k r e^ n j o~} {d a b o^ r} {k o~} {n x^} {n u z} {a k y z} {d x^} {r x^ s^ e^ r s^ e} {d e z} {e p i z o^ d q} {r x^ p u s a~},
ES_LMP_NEB_01_0001|176092|178966|et, une fois même cette licence admise,
ES_LMP_NEB_01_0001|176092|178966|{e^}, {y n} {f w a} {m e^ m} {s e^ t q} {l i s a~ s} {a d m i z q},
ES_LMP_NEB_01_0001|179178|187285|qu'on ne nous trouve au-dessous de la tâche qu'impose la reproduction fidèle, vigoureuse, hardie, de ces moeurs excentriques.§
ES_LMP_NEB_01_0001|179178|187285|{k o~} {n x^} {n u} {t r u v} {o d x^ s u d x^} {l a} {t a s^} {k e~ p o z q} {l a} {r x^ p r o^ d y k s j o~} {f i d e^ l}, {v i g u r x z}, {a r d i}, {d x^} {s e} {m x^ r s} {e^ k s a~ t r i k}.§
ES_LMP_NEB_01_0001|188592|191981|En écrivant ces passages dont nous sommes presque effrayé,
ES_LMP_NEB_01_0001|188592|191981|{a~ n} {e k r i v a~} {s e} {p a s a z^} {d o~} {n u} {s o^ m} {p r e^ s k} {e f r e j e},
ES_LMP_NEB_01_0001|192196|195542|nous n'avons pu échapper à une sorte de serrement de coeur~
ES_LMP_NEB_01_0001|192196|195542|{n u} {n a v o~} {p y} {e s^ a p e} {a} {y n q} {s o^ r t} {d x^} {s e^ r m a~} {d x^} {k x^ r}~
ES_LMP_NEB_01_0001|196028|198578|Nous n'oserions dire de douloureuse anxiété~
ES_LMP_NEB_01_0001|196028|198578|{n u} {n o z x^ r j o~} {d i r} {d x^} {d u l u r x z} {a~ k s j e t e}~
ES_LMP_NEB_01_0001|198774|200808|de peur de prétention ridicule.§
ES_LMP_NEB_01_0001|198774|200808|{d x^ p x^ r d x^} {p r e t a~ s j o~} {r i d i k y l}.§
ES_LMP_NEB_01_0001|202060|205706|En songeant que peut-être nos lecteurs éprouveraient le même ressentiment,
ES_LMP_NEB_01_0001|202060|205706|{a~} {s o~ z^ a~} {k x^} {p x t e^ t r q} {n o} {l e^ k t x^ r} {e p r u v r e^} {l x^} {m e^ m q} {r x^ s a~ t i m a~},
ES_LMP_NEB_01_0001|206066|211435|nous nous sommes demandé s'il fallait nous arrêter ou persévérer dans la voie où nous nous engagions,
ES_LMP_NEB_01_0001|206066|211435|{n u} {n u} {s o^ m} {d x^ m a~ d e} {s i l} {f a l e^} {n u z} {a r e t e} {u} {p e^ r s e v e r e} {d a~} {l a} {v w a} {u} {n u} {n u z} {a~ g a z^ j o~},
ES_LMP_NEB_01_0001|211709|215504|si de pareils tableaux devaient être mis sous les yeux du lecteur.§
ES_LMP_NEB_01_0001|211709|215504|{s i} {d x^} {p a r e^ j} {t a b l o} {d x^ v e^ t} {e^ t r q} {m i} {s u} {l e z} {j x} {d y} {l e^ k t x^ r}.§
ES_LMP_NEB_01_0001|216476|218611|Nous sommes presque resté dans le doute;
ES_LMP_NEB_01_0001|216476|218611|{n u} {s o^ m} {p r e^ s k q} {r e^ s t e} {d a~} {l x^} {d u t};
ES_LMP_NEB_01_0001|219071|221811|sans l'impérieuse exigence de la narration,
ES_LMP_NEB_01_0001|219071|221811|{s a~} {l e~ p e r j x z} {e^ g z i z^ a~ s} {d x^ l a} {n a r a s j o~},
ES_LMP_NEB_01_0001|222031|225216|nous regretterions d'avoir placé en si horrible lieu,
ES_LMP_NEB_01_0001|222031|225216|{n u} {r x^ g r e^ t x^ r j o~} {d a v w a r} {p l a s e} {a~} {s i} {o^ r i b l q} {l j x},
ES_LMP_NEB_01_0001|225418|227586|l'explosion du récit qu'on va lire.
ES_LMP_NEB_01_0001|225418|227586|{l e^ k s p l o z j o~} {d y} {r e s i} {k o~} {v a} {l i r}.
ES_LMP_NEB_01_0001|228510|235563|Pourtant nous comptons un peu sur l'espèce de curiosité craintive qu'excitent quelquefois les spectacles terribles.§
ES_LMP_NEB_01_0001|228510|235563|{p u r t a~} {n u} {k o~ t o~ z} {x~ p x} {s y r} {l e^ s p e^ s} {d x^} {k y r j o z i t e} {k r e~ t i v q} {k e^ k s i t} {k e^ l k x^ f w a} {l e} {s p e^ k t a k l q} {t e r i b l}.§
ES_LMP_NEB_01_0001|236347|239657|Et puis encore nous croyons à la puissance des contrastes.§
ES_LMP_NEB_01_0001|236347|239657|{e^} {p h i z} {a~ k o^ r} {n u} {k r w a j o~ z} {a} {l a} {p h i s a~ s} {d e} {k o~ t r a s t}.§
ES_LMP_NEB_01_0001|240717|245327|Sous ce point de vue de l'art, il est peut-être bon de reproduire certains caractères,
ES_LMP_NEB_01_0001|240717|245327|{s u} {s x^} {p w e~} {d x^} {v y} {d x^ l a r}, {i l} {e^} {p x t e^ t r q} {b o~} {d x^} {r x^ p r o^ d h i r} {s e^ r t e~} {k a r a k t e^ r},
ES_LMP_NEB_01_0001|245477|252272|certaines existences, certaines figures, dont les couleurs sombres, énergiques, peut-être même crues,
ES_LMP_NEB_01_0001|245477|252272|{s e^ r t e^ n z} {e^ g z i s t a~ s}, {s e^ r t e^ n} {f i g y r}, {d o~} {l e} {k u l x^ r} {s o~ b r}, {e n e^ r z^ i k}, {p x t e^ t r q} {m e^ m} {k r y},
ES_LMP_NEB_01_0001|252636|257733|serviront de repoussoir, d'opposition à des scènes d'un tout autre genre.§
ES_LMP_NEB_01_0001|252636|257733|{s e^ r v i r o~} {d x^} {r x^ p u s w a r}, {d o^ p o z i s j o~} {a} {d e} {s e^ n} {d x~} {t u t o t r x^} {z^ a~ r}.§
ES_LMP_NEB_01_0001|258566|267902|Le lecteur, prévenu de l'excursion que nous lui proposons d'entreprendre parmi les naturels de cette race infernale qui peuple les prisons, les bagnes,
ES_LMP_NEB_01_0001|258566|267902|{l x^} {l e^ k t x^ r}, {p r e v x^ n y} {d x^ l e^ k s k y r s j o~} {k x^} {n u} {l h i} {p r o^ p o z o~} {d a~ t r x^ p r a~ d r} {p a r m i} {l e} {n a t y r e^ l} {d x^} {s e^ t} {r a s} {e~ f e^ r n a l} {k i} {p x^ p l q} {l e} {p r i z o~}, {l e} {b a n j q},
ES_LMP_NEB_01_0001|268103|270399|et dont le sang rougit les échafauds~
ES_LMP_NEB_01_0001|268103|270399|{e^} {d o~} {l x^} {s a~} {r u z^ i} {l e z} {e s^ a f o}~
ES_LMP_NEB_01_0001|271054|273774|Le lecteur voudra peut-être bien nous suivre.
ES_LMP_NEB_01_0001|271054|273774|{l x^} {l e^ k t x^ r} {v u d r a} {p x t e^ t r q} {b j e~} {n u} {s h i v r}.
ES_LMP_NEB_01_0001|274673|277859|Sans doute cette investigation sera nouvelle pour lui;
ES_LMP_NEB_01_0001|274673|277859|{s a~ d u t} {s e^ t} {e~ v e^ s t i g a s j o~} {s x^ r a} {n u v e^ l} {p u r} {l h i};
ES_LMP_NEB_01_0001|278311|280411|hâtons-nous de l'avertir d'abord que,
ES_LMP_NEB_01_0001|278311|280411|{a t o~ n u} {d x^ l a v e^ r t i r} {d a b o^ r} {k x^},
ES_LMP_NEB_01_0001|280596|284836|s'il pose d'abord le pied sur le dernier échelon de l'échelle sociale,
ES_LMP_NEB_01_0001|280596|284836|{s i l} {p o z} {d a b o^ r} {l x^} {p j e} {s y r} {l x^} {d e^ r n j e r} {e s^ x^ l o~} {d x^ l e s^ e^ l} {s o^ s j a l},
ES_LMP_NEB_01_0001|285096|287241|à mesure que le récit marchera,
ES_LMP_NEB_01_0001|285096|287241|{a} {m x^ z y r} {k x^} {l x^} {r e s i} {m a r s^ x^ r a},
ES_LMP_NEB_01_0001|287536|290571|l'atmosphère s'épurera de plus en plus.§
ES_LMP_NEB_01_0001|287536|290571|{l a t m o^ s f e^ r} {s e p y r x^ r a} {d x^ p l y z a~ p l y s}.§
ES_LMP_NEB_01_0001|291822|296777|Le treize décembre dix-huit cent trente-huit, par une soirée pluvieuse et froide,
ES_LMP_NEB_01_0001|291822|296777|{l x^} {t r e^ z} {d e s a~ b r q} {d i z h i} {s a~} {t r a~ t h i t}, {p a r} {y n q} {s w a r e} {p l y v j x z} {e^} {f r w a d q},
ES_LMP_NEB_01_0001|297022|301155|un homme d'une taille athlétique, vêtu d'une mauvaise blouse,
ES_LMP_NEB_01_0001|297022|301155|{x~ n} {o^ m} {d y n q} {t a j} {a t l e t i k}, {v e t y} {d y n q} {m o v e^ z q} {b l u z q},
ES_LMP_NEB_01_0001|301347|304832|traversa le pont au change et s'enfonça dans la cité,
ES_LMP_NEB_01_0001|301347|304832|{t r a v e^ r s a} {l x^} {p o~ t} {o} {s^ a~ z^} {e^} {s a~ f o~ s a} {d a~} {l a} {s i t e},
ES_LMP_NEB_01_0001|304988|312818|dédale de rues obscures, étroites, tortueuses, qui s'étend depuis le palais de Justice jusqu'à notre-Dame.§
ES_LMP_NEB_01_0001|304988|312818|{d e d a l} {d x^} {r y z} {o^ p s k y r}, {e t r w a t}, {t o^ r t y x z}, {k i} {s e t a~} {d x^ p h i} {l x^} {p a l e^} {d x^} {z^ y s t i s q} {z^ y s k a} {n o^ t r q d a m}.§
ES_LMP_NEB_01_0001|313643|317880|Le quartier du palais de Justice, très circonscrit, très surveillé,
ES_LMP_NEB_01_0001|313643|317880|{l x^} {k a r t j e} {d y} {p a l e^} {d x^} {z^ y s t i s}, {t r e^} {s i r k o~ s k r i}, {t r e^} {s y r v e j e},
ES_LMP_NEB_01_0001|318138|321903|sert pourtant d'asile ou de rendez-vous aux malfaiteurs de Paris.
ES_LMP_NEB_01_0001|318138|321903|{s e^ r} {p u r t a~} {d a z i l q} {u} {d x^} {r a~ d e v u} {o} {m a l f e^ t x^ r} {d x^} {p a r i}.
ES_LMP_NEB_01_0001|322432|325129|N'est-il pas étrange, ou plutôt fatal,
ES_LMP_NEB_01_0001|322432|325129|{n e^ t i l} {p a z} {e t r a~ z^}, {u} {p l y t o} {f a t a l q},
ES_LMP_NEB_01_0001|325275|335447|qu'une irrésistible attraction fasse toujours graviter ces criminels autour du formidable tribunal qui les condamne à la prison, au bagne, à l'échafaud!§
ES_LMP_NEB_01_0001|325275|335447|{k y n} {i r r e z i s t i b l} {a t r a k s j o~} {f a s} {t u z^ u r} {g r a v i t e} {s e} {k r i m i n e^ l} {o t u r d y} {f o^ r m i d a b l} {t r i b y n a l} {k i} {l e} {k o~ d a n} {a} {l a} {p r i z o~}, {o} {b a n j}, {a} {l e s^ a f o}!§
ES_LMP_NEB_01_0001|336585|343005|Cette nuit-là, donc, le vent s'engouffrait violemment dans les espèces de ruelles de ce lugubre quartier;
ES_LMP_NEB_01_0001|336585|343005|{s e^ t q} {n h i l a}, {d o~ k}, {l x^} {v a~} {s a~ g u f r e^} {v j o^ l a m a~} {d a~} {l e z} {e^ s p e^ s} {d x^} {r y e^ l} {d x^} {s x^} {l y g y b r q} {k a r t j e};
ES_LMP_NEB_01_0001|343453|353328|la lueur blafarde, vacillante, des réverbères agités par la bise, se reflétait dans le ruisseau d'eau noirâtre qui coulait au milieu des pavés fangeux.§
ES_LMP_NEB_01_0001|343453|353328|{l a} {l y x^ r} {b l a f a r d x^}, {v a s i j a~ t}, {d e} {r e v e^ r b e^ r z} {a z^ i t e} {p a r} {l a} {b i z q}, {s x^} {r x^ f l e t e^} {d a~} {l x^} {r h i s o} {d o} {n w a r a t r q} {k i} {k u l e^ t} {o m i l j x d e} {p a v e} {f a~ z^ x}.§
ES_LMP_NEB_01_0001|354325|356098|Les maisons, couleur de boue,
ES_LMP_NEB_01_0001|354325|356098|{l e} {m e^ z o~}, {k u l x^ r} {d x^} {b u},
ES_LMP_NEB_01_0001|356380|359988|étaient percées de quelques rares fenêtres aux châssis vermoulus,
ES_LMP_NEB_01_0001|356380|359988|{e t e^} {p e^ r s e} {d x^} {k e^ l k x^} {r a r} {f x^ n e^ t r x^ z} {o} {s^ a s i} {v e^ r m u l y},
ES_LMP_NEB_01_0001|360170|361680|et presque sans carreaux.
ES_LMP_NEB_01_0001|360170|361680|{e^} {p r e^ s k q} {s a~} {k a r o}.
ES_LMP_NEB_01_0001|362345|368760|De noires, d'infectes allées conduisaient à des escaliers plus noirs, plus infects encore,
ES_LMP_NEB_01_0001|362345|368760|{d x^} {n w a r}, {d e~ f e^ k t e z} {a l e} {k o~ d h i z e^ t} {a} {d e z} {e^ s k a l j e} {p l y} {n w a r}, {p l y z} {e~ f e^ k t q z} {a~ k o^ r},
ES_LMP_NEB_01_0001|368980|377919|et si perpendiculaires, que l'on pouvait à peine les gravir à l'aide d'une corde à puits fixée aux murailles humides par des crampons de fer.§
ES_LMP_NEB_01_0001|368980|377919|{e^} {s i} {p e^ r p a~ d i k y l e^ r}, {k x^} {l o~} {p u v e^ t} {a p e^ n q} {l e} {g r a v i r} {a l e^ d q d y n q} {k o^ r d} {a} {p h i} {f i k s e} {o} {m y r a j z} {y m i d q} {p a r} {d e} {k r a~ p o~} {d x^} {f e^ r}.§
ES_LMP_NEB_01_0001|379197|381699|Le rez-de-chaussée de quelques-unes de ces maisons,
ES_LMP_NEB_01_0001|379197|381699|{l x^} {r e d x^ s^ o s e} {d x^} {k e^ l k x^ z y n} {d x^} {s e} {m e^ z o~},
ES_LMP_NEB_01_0001|381903|384544|était occupé par des étalages de charbonniers,
ES_LMP_NEB_01_0001|381903|384544|{e t e^ t} {o^ k y p e} {p a r} {d e z} {e t a l a z^} {d x^} {s^ a r b o^ n j e},
ES_LMP_NEB_01_0001|384711|387742|de tripiers ou de revendeurs de mauvaises viandes.§
ES_LMP_NEB_01_0001|384711|387742|{d x^} {t r i p j e} {u} {d x^} {r x^ v a~ d x^ r} {d x^} {m o v e^ z} {v j a~ d q}.§
ES_LMP_NEB_01_0001|388723|391053|Malgré le peu de valeur de ces denrées,
ES_LMP_NEB_01_0001|388723|391053|{m a l g r e} {l x^} {p x} {d x^} {v a l x^ r} {d x^} {s e} {d a~ r e},
ES_LMP_NEB_01_0001|391248|396338|la devanture de presque toutes ces misérables boutiques était grillagée de fer,
ES_LMP_NEB_01_0001|391248|396338|{l a} {d x^ v a~ t y r} {d x^} {p r e^ s k q} {t u t s e} {m i z e r a b l q} {b u t i k} {e t e^} {g r i j a z^ e} {d x^} {f e^ r},
ES_LMP_NEB_01_0001|396624|400276|tant les marchands redoutaient les audacieux voleurs de ce quartier.§
ES_LMP_NEB_01_0001|396624|400276|{t a~} {l e} {m a r s^ a~} {r x^ d u t e^} {l e z} {o d a s j x} {v o^ l x^ r} {d x^} {s x^} {k a r t j e}.§
ES_LMP_NEB_01_0001|401664|404770|L'homme dont nous parlons, en entrant dans la rue aux Fèves,
ES_LMP_NEB_01_0001|401664|404770|{l o^ m} {d o~} {n u} {p a r l o~}, {a~ n} {a~ t r a~} {d a~} {l a} {r y} {o} {f e^ v q},
ES_LMP_NEB_01_0001|404919|407054|située au centre de la cité,
ES_LMP_NEB_01_0001|404919|407054|{s i t y e} {o s a~ t r d x^ l a} {s i t e},
ES_LMP_NEB_01_0001|407364|411072|ralentit beaucoup sa marche: il se sentait sur son terrain.§
ES_LMP_NEB_01_0001|407364|411072|{r a l a~ t i} {b o k u} {s a} {m a r s^}: {i l} {s x^} {s a~ t e^} {s y r} {s o~} {t e^ r e~}.§
ES_LMP_NEB_01_0001|411840|419520|La nuit était profonde, l'eau tombait à torrents, de fortes rafales de vent et de pluie fouettaient les murailles.§
ES_LMP_NEB_01_0001|411840|419520|{l a} {n h i} {e t e^} {p r o^ f o~ d q}, {l o} {t o~ b e^ t} {a} {t o^ r a~}, {d x^} {f o^ r t q} {r a f a l} {d x^} {v a~} {e^} {d x^} {p l h i} {f w e^ t e^} {l e} {m y r a j}.§
ES_LMP_NEB_01_0001|420129|424277|Dix heures sonnaient dans le lointain à l'horloge du palais de Justice.§
ES_LMP_NEB_01_0001|420129|424277|{d i z} {x^ r} {s o^ n e^} {d a~} {l x^} {l w e~ t e~} {a} {l o^ r l o^ z^} {d y} {p a l e^} {d x^} {z^ y s t i s}.§
ES_LMP_NEB_01_0001|424859|430543|Des femmes embusquées sous des porches voûtés, obscurs, profonds comme des cavernes,
ES_LMP_NEB_01_0001|424859|430543|{d e} {f a m z} {a~ b y s k e} {s u} {d e} {p o^ r s^ q} {v u t e}, {o^ p s k y r}, {p r o^ f o~} {k o^ m} {d e} {k a v e^ r n q},
ES_LMP_NEB_01_0001|430723|433823|chantaient à demi-voix quelques refrains populaires.§
ES_LMP_NEB_01_0001|430723|433823|{s^ a~ t e^ t} {a} {d x^ m i v w a} {k e^ l k q} {r x^ f r e~} {p o^ p y l e^ r}.§
ES_LMP_NEB_01_0001|434601|438056|Une de ces créatures était sans doute connue de l'homme dont nous parlons;
ES_LMP_NEB_01_0001|434601|438056|{y n} {d x^} {s e} {k r e a t y r} {e t e^} {s a~ d u t} {k o^ n y} {d x^ l o^ m} {d o~} {n u} {p a r l o~};
ES_LMP_NEB_01_0001|438355|442325|car, s'arrêtant brusquement devant elle, il la saisit par le bras.§
ES_LMP_NEB_01_0001|438355|442325|{k a r}, {s a r e^ t a~} {b r y s k x^ m a~} {d x^ v a~ t} {e^ l q}, {i l} {l a} {s e^ z i} {p a r} {l x^} {b r a}.§
ES_LMP_NEB_01_0001|443246|444704|¬Bonsoir, Chourineur,
ES_LMP_NEB_01_0001|443246|444704|¬{b o~ s w a r}, {s^ u r i n x^ r},
ES_LMP_NEB_01_0001|445489|446288|[note:
ES_LMP_NEB_01_0001|445489|446288|[{n o^ t q}:
ES_LMP_NEB_01_0001|446729|449269|Chourineur: donneur de coups de couteau.
ES_LMP_NEB_01_0001|446729|449269|{s^ u r i n x^ r}: {d o^ n x^ r} {d x^} {k u} {d x^} {k u t o}.
ES_LMP_NEB_01_0001|449684|455858|Nous n'abuserons pas longtemps de cet affreux langage d'argot, nous en donnerons seulement quelques spécimens caractéristiques].§
ES_LMP_NEB_01_0001|449684|455858|{n u} {n a b y z x^ r o~} {p a} {l o~ t a~} {d x^} {s e^ t} {a f r x} {l a~ g a z^} {d a r g o}, {n u z} {a~} {d o^ n r o~} {s x^ l m a~} {k e^ l k q} {s p e s i m e^ n} {k a r a k t e r i s t i k}].§
ES_LMP_NEB_01_0001|456649|461126|Cet homme, repris de justice, avait été ainsi surnommé au bagne.§
ES_LMP_NEB_01_0001|456649|461126|{s e^ t} {o^ m}, {r x^ p r i} {d x^} {z^ y s t i s}, {a v e^ t} {e t e} {e~ s i} {s y r n o^ m e} {o} {b a n j q}.§
ES_LMP_NEB_01_0001|462060|463405|¬C'est toi, la Goualeuse,
ES_LMP_NEB_01_0001|462060|463405|¬{s e^} {t w a}, {l a} {g w a l x z q},
